base_dataset_name,cluster_size,corrected_dataset_counts_json,corrected_dataset_mode,dataset,dataset_mismatch_ratio,datasets_json,evidence_json,falsifiable_condition,group,groups_json,label_dataset,label_purity,log_path,log_paths_preview_json,match_dataset,match_group_weak,match_seed,missing_ref_log_paths_preview_json,missing_ref_run_ids_preview_json,missing_summary_ratio,n_dataset_mismatch,n_datasets,n_groups,n_log_paths,n_missing_summary,n_rows,n_rows_with_run_index_json,n_run_ids,n_run_index_json_parse_ok,n_runs_in_run_index_json,n_runs_with_summary,n_seed_mismatch,n_seeds,n_unique_ref_log_paths,n_unique_ref_run_ids,note,phase,ref_log_paths_traceable_in_RUN_INDEX,ref_log_paths_traceable_ratio,ref_run_ids_traceable_in_RUN_INDEX,ref_run_ids_traceable_ratio,root_cause,run_id,run_ids_preview_json,seed,seed_mismatch_ratio,seeds_json,source_table,summary_confirm_rule_effective,summary_created_at,summary_dataset_name,summary_dataset_type,summary_monitor_preset,summary_path,summary_read_error,summary_seed,table_name,track,tw_has_confirm_cooldown_key,tw_has_confirm_rule_key,tw_has_perm_key,tw_type
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post30_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-202315-cfg_P_perm_delta_fused_score_a0.005_pre500_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202315-cfg_P_perm_delta_fused_score_a0.005_pre500_post30_dk50_n5__sine_abrupt4,,5,,,,perm_test,1768134336.2467391,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-202315-cfg_P_perm_delta_fused_score_a0.005_pre500_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_nodrift,,1,,,,perm_test,1768134343.0507503,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_nodrift,,2,,,,perm_test,1768134352.6126764,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_nodrift,,3,,,,perm_test,1768134362.0170267,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_nodrift,,4,,,,perm_test,1768134371.5815527,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_nodrift,,5,,,,perm_test,1768134381.0959973,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_nodrift,,1,,,,perm_test,1768134382.9117525,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_nodrift,,2,,,,perm_test,1768134384.7770576,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_nodrift,,3,,,,perm_test,1768134386.6423552,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_nodrift,,4,,,,perm_test,1768134388.5010443,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_nodrift,,5,,,,perm_test,1768134390.3827496,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_abrupt4,,1,,,,perm_test,1768134399.9807804,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_abrupt4,,2,,,,perm_test,1768134409.5401235,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_abrupt4,,3,,,,perm_test,1768134419.0540082,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_abrupt4,,4,,,,perm_test,1768134428.6057155,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sea_abrupt4,,5,,,,perm_test,1768134438.1434197,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_abrupt4,,1,,,,perm_test,1768134446.9202268,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_abrupt4,,2,,,,perm_test,1768134455.8374417,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_abrupt4,,3,,,,perm_test,1768134464.59409,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_abrupt4,,4,,,,perm_test,1768134473.3469684,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5__sine_abrupt4,,5,,,,perm_test,1768134482.1228077,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-202536-tv6_P_perm_delta_fused_score_a0.005_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5__sea_nodrift,,1,,,,perm_test,1768134491.5362816,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5__sea_nodrift,,2,,,,perm_test,1768134500.9279072,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5__sea_nodrift,,3,,,,perm_test,1768134510.4757717,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5__sea_nodrift,,4,,,,perm_test,1768134520.0423152,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5__sea_nodrift,,5,,,,perm_test,1768134529.6035674,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5__sine_nodrift,,1,,,,perm_test,1768134531.4770172,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-202802-63p_P_perm_delta_fused_score_a0.005_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
